param_value,metric,start_weight,end_weight,width
0.2,accuracy,0.0029226057482551,0.0053746170893877,0.0024520113411326005
0.2,f1,0.0029226057482551,0.0053746170893877,0.0024520113411326005
0.2,mcc,0.0031358241257448,0.0046283527681734,0.0014925286424286002
0.3,accuracy,0.002303767794653,0.0036541508520884,0.0013503830574353999
0.3,f1,0.002303767794653,0.0036541508520884,0.0013503830574353999
0.3,mcc,0.002303767794653,0.0034409324745986,0.0011371646799455998
0.4,accuracy,0.0014613028741275,0.0028472223278112,0.0013859194536837
0.4,f1,0.0014613028741275,0.0028472223278112,0.0013859194536837
0.4,mcc,0.0016212166572448,0.0026873085446938,0.0010660918874489998
