param_value,metric,start_weight,end_weight,width
1.11684695714,accuracy,0.001887739629101,0.0029538315165465,0.0010660918874455
1.11684695714,f1,0.001887739629101,0.0029538315165465,0.0010660918874455
1.11684695714,mcc,0.0020476534122178,0.0027406131390574,0.0006929597268396002
1.41123130476,accuracy,0.0023037677946493,0.0040095148145649,0.0017057470199156005
1.41123130476,f1,0.0023037677946493,0.0040095148145649,0.0017057470199156005
1.41123130476,mcc,0.0023037677946493,0.0040095148145649,0.0017057470199156005
2.0,accuracy,0.0035622608807244,0.0052680079006428,0.0017057470199184
2.0,f1,0.0035622608807244,0.0052680079006428,0.0017057470199184
2.0,mcc,0.0035622608807244,0.0052680079006428,0.0017057470199184
