param_value,metric,start_weight,end_weight,width
0.2,accuracy,0.0021763414270408,0.0064407089768367,0.0042643675497959
0.2,f1,0.0021763414270408,0.0064407089768367,0.0042643675497959
0.2,mcc,0.0021763414270408,0.0058010538443673,0.0036247124173264997
0.3,accuracy,0.0013798214921972,0.0049334611170272,0.0035536396248299997
0.3,f1,0.0013798214921972,0.0049334611170272,0.0035536396248299997
0.3,mcc,0.0016641126621836,0.0039384420220748,0.0022743293598911996
0.4,accuracy,0.000928256930403,0.0033269636771632,0.0023987067467602
0.4,f1,0.0009815615247755,0.0033269636771632,0.0023454021523877005
0.4,mcc,0.0010348661191479,0.0031137452996734,0.0020788791805255
