param_value,metric,start_weight,end_weight,width
0.2,accuracy,0.0034556516919795,0.0052680079006428,0.0018123562086633
0.2,f1,0.0034556516919795,0.0052680079006428,0.0018123562086633
0.2,mcc,0.0040953068244489,0.0051613987118979,0.0010660918874490005
0.3,accuracy,0.0023748405871496,0.0038673692295782,0.0014925286424286002
0.3,f1,0.0023748405871496,0.0038673692295782,0.0014925286424286002
0.3,mcc,0.0028723501346258,0.0036541508520884,0.0007818007174625998
0.4,accuracy,0.0018344350347346,0.0029538315165561,0.0011193964818215
0.4,f1,0.0018344350347346,0.0029538315165561,0.0011193964818215
0.4,mcc,0.001994348817852,0.0027406131390663,0.0007462643212142999
