param_value,metric,start_weight,end_weight,width
0.5,accuracy,0.0023922996424744,0.0049704358948571,0.0025781362523827
0.5,f1,0.0023922996424744,0.0049704358948571,0.0025781362523827
0.5,mcc,0.003212615722778,0.0048532478833852,0.0016406321606071998
1.0,accuracy,0.0019793283589744,0.0053891804758622,0.0034098521168878
1.0,f1,0.0017520048845153,0.0053891804758622,0.0036371755913468997
1.0,mcc,0.0025476370451224,0.0052755187386326,0.0027278816935102004
2.0,accuracy,0.0020697322382959,0.0053746170893877,0.0033048848510918005
2.0,f1,0.0020697322382959,0.0053746170893877,0.0033048848510918005
2.0,mcc,0.0022829506157857,0.0052680079006428,0.0029850572848571
