param_value,metric,start_weight,end_weight,width
1.11684695714,accuracy,0.0017278258459842,0.0029005269221742,0.00117270107619
1.11684695714,f1,0.0016212166572396,0.0029005269221742,0.0012793102649346
1.11684695714,mcc,0.0017278258459842,0.0027406131390574,0.0010127872930732
1.41123130476,accuracy,0.0020194766246634,0.0042227331920543,0.0022032565673908997
1.41123130476,f1,0.0020194766246634,0.0042227331920543,0.0022032565673908997
1.41123130476,mcc,0.0021616222096563,0.003725223644579,0.0015636014349227003
2.0,accuracy,0.0030292149369999,0.0054812262781326,0.0024520113411327
2.0,f1,0.0030292149369999,0.0054812262781326,0.0024520113411327
2.0,mcc,0.0033490425032346,0.0048415711456632,0.0014925286424285998
