param_value,metric,start_weight,end_weight,width
1.11684695714,accuracy,0.0008749523360277,0.0033269636771525,0.0024520113411248
1.11684695714,f1,0.0008749523360277,0.0034868774602693,0.0026119251242416
1.11684695714,mcc,0.0011414753078891,0.0031670498940356,0.0020255745861465
1.41123130476,accuracy,0.001237675907202,0.0041516603995579,0.0029139844923559005
1.41123130476,f1,0.001237675907202,0.0041516603995579,0.0029139844923559005
1.41123130476,mcc,0.0014508942846915,0.0037962964370754,0.0023454021523838997
2.0,accuracy,0.0020697322382959,0.0058010538443673,0.0037313216060713998
2.0,f1,0.0022829506157857,0.0053746170893877,0.0030916664736020004
2.0,mcc,0.0024961689932755,0.005054789523153,0.0025586205298774997
